Edilio,Celentano,Guardia medicaservizio di continuita assistenziale,ente pubblico,CETEDO85G33E345R,Buja,Via Vidiset,84292224178
Almerio,Kaur,Guardia medicaservizio di continuita assistenziale,ente pubblico,KAAALL48D05P369A,Roveredo in piano,Via Giosue Carducci,84014182245
Opilio,Micello,Guardia medicaservizio di continuita assistenziale,ente pubblico,MILOPI72X23O917H,San pietro al natisone,Via del Klancic,26956288879
Astore,Mino,Guardia medicaservizio di continuita assistenziale,ente pubblico,MIOASR73G07L746D,San vito al tagliamento,Piazzale t Linteris,74801501718
Ademio,Cittadella,Guardia medicaservizio di continuita assistenziale,ente pubblico,CITADD96M28S008F,Meduno,Via del Municipio,89845814561
Oliveto,Fiscini,Guardia medicaservizio di continuita assistenziale,ente pubblico,FIIOLL26M38W486W,Udine,Via Gervasutta,97796540394
Achille,De feo,Guardia medicaservizio di continuita assistenziale,ente pubblico,DEOACH14S08L588O,Manzano,Via Terzo Drusin,08875287172
Raineri,Marangio mauro,Guardia medicaservizio di continuita assistenziale,ente pubblico,MAORAE46H30B867F,Ovaro,Via ex Ferrovia,53478673066
Cleontino,Casini,Guardia medicaservizio di continuita assistenziale,ente pubblico,CAACLO48H11N630S,Mortegliano,Via xv Aprile,58896573643
Oves,Borelli,Guardia medicaservizio di continuita assistenziale,ente pubblico,BOLOVS03A03O747K,Tolmezzo,Via Gio Batta Morgagni,52147547099
Amaddio,Martina,Guardia medicaservizio di continuita assistenziale,ente pubblico,MAAAMI60S34C653G,Moggio udinese,Via Giorgio Ermolli,45451202004
Mansueto,Cirfera,Guardia medicaservizio di continuita assistenziale,ente pubblico,CIEMAT77O18G986V,Claut,Via a Giordani,97042007235
Piramo,Arces,Guardia medicaservizio di continuita assistenziale,ente pubblico,AREPIA89T35O667I,Tarvisio,Via Vittorio Veneto,71032281323
Anito,Cezzi,Guardia medicaservizio di continuita assistenziale,ente pubblico,CEEANT55V26J625U,Maniago,Via Unita d Italia,70898274090
Remiro,Mari,Guardia medicaservizio di continuita assistenziale,ente pubblico,MARRER25I15A180N,Paularo,Piazza Bernardino Nascimbeni,06163769513
Maffeo,Galluzzo,Guardia medicaservizio di continuita assistenziale,ente pubblico,GAUMAO58X23Q387V,Pordenone,Via Revedole,18038619159
Lerino,Cannarile,Guardia medicaservizio di continuita assistenziale,ente pubblico,CANLEN60I34Y896A,Paluzza,Piazza xii xii Luglio,15476195263
Angelomaria,Lissa,Guardia medicaservizio di continuita assistenziale,ente pubblico,LIIANG30H10J666K,San daniele del friuli,Via Giosue Carducci,43657534017
Letterio,Accamante,Guardia medicaservizio di continuita assistenziale,ente pubblico,ACALET31K07F432L,Vito dasio,Via Macilas Anduins,01796205961
Ostillo,Barchetti,Guardia medicaservizio di continuita assistenziale,ente pubblico,BAEOSO47D15F947I,Palmanova,Via Natisone,97190979376
Marilio,Magtibay,Guardia medicaservizio di continuita assistenziale,ente pubblico,MAIMAL91B14A122B,Latisana,Via Sabbionera,86978053055
Ino,Olinelli,Guardia medicaservizio di continuita assistenziale,ente pubblico,OLLINO51A29L570Q,Cormons,Viale Venezia Giulia,16413012940
Rossello,Nave,Guardia medicaservizio di continuita assistenziale,ente pubblico,NAEROO19Z39B051T,Monfalcone,Via Galvani,35164741040
Leonide,Panwar,Guardia medicaservizio di continuita assistenziale,ente pubblico,PAWLEI36K38D540K,Grado,Via Michelangelo Buonarroti,85570216145
Nicanore,Musio,Guardia medicaservizio di continuita assistenziale,ente pubblico,MUSNII11R03H535V,Azzano decimo,Via xv Aprile,79273838700
Cleonice,Flore,Guardia medicaservizio di continuita assistenziale,ente pubblico,FLOCLE43A08W471I,Gorizia,Viale Fatebenefratelli,34573248149
Aronte,Sodo,Guardia medicaservizio di continuita assistenziale,ente pubblico,SOOARE00O36D634X,Codroipo,Viale Francesco a Duodo,34229890233
Ervenio,Natoli,Jevnikar dr marko,ente pubblico,NATERV45W39H841G,Trieste,Via di Cologna,90840406721
Giosafatte,Paliaga,Kabler dr andrea,ente pubblico,PAGGIT51E26K885U,Cassacco,Piazzetta Tian,11978831261
Riviero,Cutrino,Martinelli oscar,ente pubblico,CURRIO24X28O986O,Gemona del friuli,Rive dai Stimatins,21531302142
Priamo,Pirrazzo,Matera carmelo,ente pubblico,PIAPRO41C09X861O,Bertiolo,Piazza Scuole Pozzecco,01207420761
Parisse,Bellinelli,Medico ius giovanni,ente pubblico,BEEPAA50I03H821S,Udine,Via Valdagno,89089091224
Over,Castelluccio,Micoli dr paolo,ente pubblico,CAOOVV10W25Z752V,Trieste,Via dei Giuliani,05665379209
Policarpo,Schirosi,Milani dr sara,ente pubblico,SCSPOO81V38F942E,Cormons,Viale Venezia Giulia,48808737692
Eusebio,Vella,Mucignat massimo italo,ente pubblico,VEEEUU21E38L098M,Porcia,Via Colombera,34643295429
Rainiero,Paranitharan,Opera pia coianiz,ente pubblico,PARRAE12X02F710Y,Tarcento,Via Pietro Coianiz,98767450820
Alan,Menna,Ospedale,ente pubblico,MENALN02R38O715R,Udine,Gervasutta,39316143352
Alcide,Capriolo,Ospedale asfo,ente pubblico,CARALD25X24F501A,Maniago,Centralino,48222571352
Onerio,Corapi,Ospedale cattinara centralino,ente pubblico,COPONO56G02R806G,Trieste,Piazza Ospedale,91859820111
Michelino,Maltese,Ospedale gervasutta,ente pubblico,MALMIH09Y20C873B,Udine,Via Gervasutta,17478554410
Mazzeo,Mazzella,Palestra mcfit,ente pubblico,MALMAE52K13X376E,Udine,Via Giovanni Micesio,70602789242
Oslavio,Murri dello diago,Palestra mcfit,ente pubblico,MUUOSA69J19P092A,Udine,Via Puintat,17706539206
Libiano,Favale,Petri stefano,ente pubblico,FAALIO11F27X045H,Pozzuolo del friuli,Via Basaldella Zugliano Terenzano Cargnacco,50276171934
Illuminato,Parziale,Pivetta gianni,ente pubblico,PAAILI14Y29B665Z,Porcia,Via Roveredo,84711910421
Dandolo,Cinotti,Podrecca dr denis,ente pubblico,CITDAO42L20W778W,Terzo daquileia,Via Eugenio Curiel,16649928765
Garibaldo,Indraccolo,Poser dr giuliano,ente pubblico,INDGAA18E06I060Y,Sacile,Viale Trieste,82713714132
Beltrando,Turra,Poser giuliano dr,ente pubblico,TUABED29X10Y358P,Sacile,Viale Trieste,37015842129
Simeone,Dello preite,Potente dr doriana,ente pubblico,DELSIN40N17P758C,San canzian disonzo,Via Giuseppe Verdi,46870109132
Alfonzo,Sicuro,Pozzi luciano vittorino,ente pubblico,SIUALO17F05L756A,San giovanni al natisone,Via Madonna del Podgora,49108894115
Estelio,Vannelli,Presidio ospedaliero santantonio abate,ente pubblico,VAIESL55C01Q373P,Tolmezzo,Via Gio Batta de Marchi,11778570939
Policarpo,Conz,Rizzuti dr gianfranco,ente pubblico,COOPOI69K20X946V,Udine,Via Tavagnacco,41773722922
Orseolo,Raineri,Rossetti francesco,ente pubblico,RAAORS90R11U834B,Sacile,Via Ettoreo,34660921146
Salvo,Castiglia,Sanitaria ortopedica avianese,ente pubblico,CAISAO28N28V327Q,Aviano,Via Sacile B,47336225573
Oronzio,Cocci,Sertdipartimento delle dipendenze,ente pubblico,COCORN62G36K506J,Trieste,Piazzale Luigi Canestrini,84176411727
Ciccio,Gjata,Sertsoc struttura operativa complessa per lalcologia,ente pubblico,GJACII93V28X887V,Cividale del friuli,Via Carraria,16041916893
Domiliano,Bizzarro,Sertsert,ente pubblico,BIRDON44J30B341H,Trieste,Piazzale Luigi Canestrini,80098169048
Gennaro,Colecchia,Sertsert,ente pubblico,COLGER58I33F114Q,Monfalcone,Via Luigi Galvani,17001453545
Baudolino,Mauro,Sertsert,ente pubblico,MAUBAU05C31U745I,Latisana,Via Sabbionera,92371056439
Biancardo,Marilungo,Sertsert,ente pubblico,MAGBIA86Q39V667Q,Tolmezzo,Via Papa Giovanni xiii,40937571696
Olinto,Limone,Sertsert,ente pubblico,LIEOLN02L22T185D,Gemona del friuli,Via Battiferro,14674479832
Ariele,Comi,Sertsert,ente pubblico,COMARR78E11X408F,Tolmezzo,Via Papa Giovanni xiii,41940287063
Giuda,Fiorella,Sertsert,ente pubblico,FILGID06I11N865K,Gemona del friuli,Via Battiferro,52291755739
Armelindo,Pascali,Sertsert,ente pubblico,PAIARD57A36F005O,Pordenone,Via Interna,04522198377
Felicio,Gueye,Servizio igiene e sanita pubblica,ente pubblico,GUEFEI39F09U391R,Pordenone,Via Piave,75971413638
Liberino,Matri,Servizio igiene e sanita pubblica,ente pubblico,MA LIR39F03O847D,Gorizia,Via Vittorio Veneto,57932059479
Graziolo,Sano,Servizio igiene e sanita pubblica,ente pubblico,SANGRO50E12K659W,Trieste,Via Paolo de Ralli,59577700656
Fredino,Pilolli,Servizio vaccinazioni pediatriche,ente pubblico,PIIFRN01A22T354X,Udine,Via Chiusaforte,13415764543
Luiso,Gnutti,Sorrentino dr maria antonietta,ente pubblico,GNTLUS72L37R696H,Gorizia,Corso Italia,03250246771
Onesino,Riccio,Spanu dr marina,ente pubblico,RICONS22D04U720T,Trieste,Via Flavia,57800322135
Candido,Margiotta,Studio dentistico dott ciot paolo,ente pubblico,MAACAI19B17R497A,Prata di pordenone,Via Vittorio Emanuele ii,77521101923
Pancrazio,Mastore,Studio medico dott frasci umberto,ente pubblico,MAEPAN72A08J654G,Lignano sabbiadoro,Viale Italia,13478902064
Achille,Maraschio,Studio medico tramarin ronald,ente pubblico,MACACE78W07A414M,Trieste,Via Marco Tullio Cicerone,34362254586
Orise,De blasi macchia,Tam giuseppe,ente pubblico,DEMORR31A16K677Q,Villa santina,Via Pal Piccolo,92075588508
Serafino,Petrelli,Tomada dr rinaldo,ente pubblico,PELSEE41L30T323I,Udine,Viale Leonardo da Vinci,03346484075
Bonando,Ruberto,Tomat dr maria,ente pubblico,RUUBON27Z12W153U,Udine,Via Marco Volpe,27852763293
Severiano,Piazza,Trovã² dr daniela,ente pubblico,PIZSEN14Z14R428J,Udine,Via Gemona,97858338802
Italiano,Magli,Turisani dr maurizio,ente pubblico,MAGITN48U17Q195N,Cormons,Via Gorizia,12721074485
Livierino,Pacione,Ufficio anagrafe sanitaria distretto n3 san daniele,ente pubblico,PAALII23L05U710A,San daniele del friuli,Via Trento Trieste,17308723401
Donatuccio,Squitieri,Urp aas 3 di alto friuli collinare medio friuli,ente pubblico,SQRDOT38D12N442V,Gemona del friuli,Piazzetta Portuzza,61933311622
Miroslao,Pascariello,Urp aas 3 di alto friuli collinare medio friuli dell ospedale santantonio,ente pubblico,PAOMIS38Z39U200P,San daniele del friuli,Viale Trento Trieste,59289605975
Nepomiceno,De giorgi,Urp aas 3 di alto friuli collinare medio friuli dell ospedale santantonio ab,ente pubblico,DEONEP17F05K902K,Tolmezzo,Via Gio Batta Morgagni,26234181817
Enoc,Olimpo,Urp ass 2 di bassa friulanaisontina dell ospedale san polo,ente pubblico,OLMENN93Z20T395Q,Monfalcone,Via Luigi Galvani,33942296681
Egerio,Manzari,Urp asugi di trieste,ente pubblico,MAAEGE49M30S502D,Trieste,Via Giovanni Sai,66087688010
Riger,Bushati,Urp asui di udine,ente pubblico,BUTRIG69X27D470M,Cividale del friuli,Via Carraria,62430840300
Emmanuele,Locci,Urp asui di udine dell a o universitaria santa maria della misericordia di ud,ente pubblico,LOCEME42H38J380D,Udine,Piazzale Santa Maria della Misericordia,83449496722
Piergiorgio,Di vito,Zuiki c/o tiare shopping,ente pubblico,DIVPIO53U39U487H,Villesse,Localita Maranuz,89961394753
Lorenzino,Livraghi,Zuiki c/o terminal nord,ente pubblico,LIALON91Q30V400M,Udine,Via Tricesimo,51470107594
Primilio,Vaccina,Zuiki,ente pubblico,VACPRO86S29N919H,Aiello del friuli,Sp,84585012893
Fidalmino,Di dato,Zrf group srl,ente pubblico,DI FIL71I06T324G,Trieste,Via Mascagni Pietro,29869824419
Guarniero,Bertelli,Zooplanet c/o pradamano shopping center,ente pubblico,BEEGUR78B20H424Q,Pradamano,Via Nazionale Lovaria,49404836195
Sigifrido,Conforti,Zooplanet c/o citta fiera,ente pubblico,CONSIR01D35Z024V,Martignacco,Via Antonio Bardelli,59708954410
Ortenzio,Gamad alarcio,Zebra a pua c/o citta fiera,ente pubblico,GAAORT94D18M513W,Martignacco,Via Antonio Bardelli,72488493135
Raffaele,Arizi,Zebra a pua c/o belforte gran shopping,ente pubblico,ARRRAE10Z30A011Z,Monfalcone,Via g f Pocar,68974502054
Reimondo,Posa,Zazzeron supermercati srl,ente pubblico,POOREO52I28L782G,Trieste,Via della Concordia,38311586745
Enio,Bellusci,Zara c/o citta fiera,ente pubblico,BELENO25R04M749O,Martignacco,Via Antonio Bardelli,28956967964
Ricciotti,Orofino,Zamolo fiorello,ente pubblico,ORIRII38C11S720A,Venzone,Via Canal del Ferro,43797523373
Isotto,Olie,Zamaro adriano,ente pubblico,OLEIST03K30T029V,Pradamano,Via i Maggio,81390139051
Garibaldi,Tierra,Zenfant c/o torri deuropa,ente pubblico,TIIGAI85P36N743Z,Trieste,Via Italo Svevo,31870780289
Salvio,Delia,Z generation c/o gran fiume shopping,ente pubblico,D ASAI53E34K204W,Fiume veneto,Via Maestri del Lavoro,59195949698
Manno,Guzzi,Z generation c/o belforte gran shopping,ente pubblico,GUZMAA00A30L959A,Monfalcone,Via g f Pocar,60511192626
Salvato,Cervone durso,Yves rocher c/o citta fiera,ente pubblico,CEOSAT61K03J797J,Martignacco,Via Antonio Bardelli,18610682977
Oliano,Polo,Youngo baby parking c/o citta fiera,ente pubblico,POOOLI86R19A187W,Martignacco,Via Antonio Bardelli,55321201576
Rainardo,Genovesi,Yes zee essenza c/o palmanova outlet,ente pubblico,GEVRAR05P29S599S,Aiello del friuli,Strada Provinciale,77355402082
Gemino,Tamma,Yamamay c/o tiare shopping,ente pubblico,TAMGEO59C01L924G,Villesse,Localita Maranuz,91840772949
Elvezio,Maritati,Yamamay c/o i salici,ente pubblico,MARELE62C37H242D,Sacile,Viale Europa Cornadella,65402220039
Fabbrizio,Akhsay,Yamamay,ente pubblico,AKYFAI30X14K842Q,Fiume veneto,Via Maestri del Lavoro,62343536083
Orvedo,Ghelmegeanu,Sisa,ente pubblico,GHEORV58Y22L443X,Terzo daquileia,Via Eugenio Curiel,54669529119
Aldegondo,Schiattone,Sisa,ente pubblico,SCNALG85J31A578P,Dignano,Via Nazionale Vidulis,66914211855
Romelio,Chanthirakanthan,Sinergia spa,ente pubblico,CHAROO84X32I820V,San dorligo della valle,Localita Domio,98361463181
Mameli,Arcuti,Sheila srl,ente pubblico,ARTMAE38S11Q008K,Muggia,Via Flavia di Stramare,33746423636
Grazio,Mazzarelli,Sexta srl,ente pubblico,MAEGRZ42X12Y923V,Trieste,Strada di Fiume,26209931732
Costantino,Pascuzzo,Sergio riosa successori di adriano riosa,ente pubblico,PAUCON87V11R468U,Trieste,Via dell Istria,70378817544
Euplio,Karim,Sergent major c/o citta fiera,ente pubblico,KAMEUL87J33W837W,Martignacco,Via Antonio Bardelli,57703669030
Riedo,Favale,Serafini carlo & c snc,ente pubblico,FAVRII49H20I442V,Muzzana del turgnano,Via degli Orti,16977681240
Pace,Bisci,Sephora c/o torri deuropa,ente pubblico,BICPAC39D32R592N,Trieste,Via Italo Svevo,86105430967
Macario,De pasca,Sephora c/o tiare shopping,ente pubblico,DEEMAO93P01K723H,Villesse,Localita Maranuz,63937514328
Castenze,Lorenzo,Sensi c/o montedoro shopping center,ente pubblico,LORCAS83Y35P823S,Muggia,Via Flavia di Stramare,77936903756
Eliodoro,Iuliano,Segue c/o montedoro free time,ente pubblico,IULELD08J33T576A,Muggia,Via Flavia di Stramare,56242558775
Ermino,Brando,Secret parrucchieri c/o borc di cividat,ente pubblico,BROERO53X28O588E,Cividale del friuli,Viale Foramitti,51806962260
Florido,Hasanaj,Scorpion bay,ente pubblico,HAJFLO05I19L685V,Muggia,Via Flavia di Stramare,47911495273
Elvezio,Roccelli,Scarpe & scarpe c/o tiare shopping,ente pubblico,ROIELI90E37X903L,Villesse,Localita Maranuz,65202837741
Rainieri,Cutrino,Scarpe & scarpe c/o gran fiume shopping,ente pubblico,CURRAI94P30X127S,Fiume veneto,Via Maestri del Lavoro,47695283888
Ercole,Corpus,Scarpe & scarpe c/o citta fiera,ente pubblico,COOERO34I00T347K,Martignacco,Via Antonio Bardelli,86499419911
Fantino,Cucchiara,Scarpe & scarpe c/o belforte gran shopping,ente pubblico,CUHFAI75H12F904I,Monfalcone,Via g f Pocar,79462248349
Elzeario,Maquimot,Savini c/o citta fiera,ente pubblico,MATELL72K38G934G,Martignacco,Via Antonio Bardelli,23943736945
Cristofalo,Viziru,Sarni oro c/o torri deuropa,ente pubblico,VIRCRL15P26U331I,Trieste,Via Italo Svevo,06560523859
Archimede,Murrone,Sarni oro c/o montedoro shopping center,ente pubblico,MUOARC55K27T603S,Muggia,Via Flavia di Stramare,86343368351
Idreno,Condo,Sandro ferrone c/o palmanova outlet,ente pubblico,CODIDR03I28K681H,Aiello del friuli,Strada Provinciale,47400670316
Oriode,La marca,Salmoiraghi & vigano c/o pradamano shopping center,ente pubblico,LAAORE71M26L963M,Pradamano,Via Nazionale Lovaria,25342614507
Addamiano,De meo,Salmoiraghi & vigano c/o gran fiume shopping,ente pubblico,DEEADI04F12H429A,Fiume veneto,Via Maestri del Lavoro,44082247138
Risorto,Mbaye,Salmoiraghi & vigano c/o friuli,ente pubblico,MBARIT97J12T672N,Tavagnacco,Via Nazionale,23987466927
Giano,Catanzaro,Salmoiraghi & vigano c/o belforte gran shopping,ente pubblico,CAOGIA86W03A769F,Monfalcone,Via g f Pocar,72629693878
Edmondo,Torricelli,Salmoiraghi & vigano c/o arcobaleno,ente pubblico,TOIEDM60V13G007H,Basiliano,Via Corecian,08837189934
Origo,Magliola,Salewa,ente pubblico,MALORI52X10O542A,Aiello del friuli,Sp,94713590652
Marusco,Elmo,Ssc societa sviluppo commerciale srl,ente pubblico,ELOMAR32R04K499T,Tavagnacco,Via Nazionale,54336859737
Ermelindo,Maurizio,Sgs srl,ente pubblico,MAIERE44G07F215W,Porcia,Via Roveredo,16929933492
Giosuè,Murri,Sgr udine srl,ente pubblico,MUIGIU09I22T723H,Pordenone,Viale Grigoletti Michelangelo,81131309284
Assenzio,Calderaro,Sgr udine srl,ente pubblico,CARASZ45L22Z836A,Pozzuolo del friuli,Via iv Genova,17745376843
Ireo,Briganti,Sgm distribuzione srl c/o citta fiera,ente pubblico,BRRIRO96K09B523L,Martignacco,Via Antonio Bardelli,32739936646
Febbrino,Ahmetaj,Sgi srl,ente pubblico,AHMFEI66O29H717D,Gorizia,Piazzale Czoernig Von Carlo,96735587168
Dazeglio,Lopez craciun,Sgi srl,ente pubblico,LOODAE50R13A374N,Trieste,Via Morpurgo Edgardo,45493713309
Leonardantonio,Oliverio,Sgi srl,ente pubblico,OLOLEN29Z02S391C,Trieste,Via Montorsino C,16698822705
Filideo,De ruvo,Sgi srl,ente pubblico,DEEFID68N39S476O,Campoformido,Via v Giuseppe Verdi,72213730965
Alerino,Cartelli,Sgi srl,ente pubblico,CALALE45N18H114E,Campoformido,Via v Giuseppe Verdi,91854183669
Riccardo,Busiello,Sgi srl,ente pubblico,BUIRIC57D12M832H,Cervignano del friuli,Via Roma,19443080044
Naborre,Biasco,Sgi srl,ente pubblico,BIINAE97C39K277X,Aviano,Via v de Zan,74454918838
Remondino,Magistro,Russo roberto,ente pubblico,MASREE67J24O739D,Trieste,Largo Barriera Vecchia,49347865581
Aldimaro,Sanasi,Roncato c/o palmanova outlet,ente pubblico,SASALM42X28V134V,Aiello del friuli,Strada Provinciale,94494156633
Giobattista,Bejtaj,Romolo srl,ente pubblico,BEJGIT69N36N058U,Udine,Via Pozzuolo,30125496453
Elvino,Trani,Rose di donda roberta & co,ente pubblico,TRRELI90H18U386O,Duino,Localita Duino,05495055039
Reulo,Spagnolo,Rivendita sociale di opicina,ente pubblico,SPLREO83O21O117P,Trieste,Via Alpini Villa Opicina,07782253383
Licerio,Gesmundo,Rinascimento c/o citta fiera,ente pubblico,GEMLII47J08J510L,Martignacco,Via Antonio Bardelli,34037555315
Durante,Errante,Rifle,ente pubblico,ERNDUE69D10N364W,Aiello del friuli,Sp,99051658529
Dedalo,Micioni,Re sole c/o citta fiera,ente pubblico,MICDEL41P09G747O,Martignacco,Via Antonio Bardelli,02541460880
Ridolfo,Huang,Quick wash di hu guosheng,ente pubblico,HUURII76G29J589T,Fiume veneto,Via Maestri del Lavoro,43786673583
Oriliano,Ohanuogu,Quercini giuliana,ente pubblico,OHAORL34C34S199Y,Muggia,Via Battisti Cesare A,05304707628
Brigido,Macatangay arasula,Quercini giuliana,ente pubblico,MAUBRO47C29S107N,Trieste,Via del Carpineto,85133991441
Albionte,Zacchino,Pupa c/o palmanova outlet,ente pubblico,ZACALB55W22W099W,Aiello del friuli,Strada Provinciale,48325321052
Olvrado,Giovanelli,Punto shop srl,ente pubblico,GIIOLR70O01S691T,Cervignano del friuli,Via Monfalcone,76844799800
Desiderato,Agnelli,Puma,ente pubblico,AGGDEE83S28W337K,Aiello del friuli,Sp,94669818057
Olimpio,Loppo,Pull love c/o pradamano shopping center,ente pubblico,LOOOLP49K34Z187N,Pradamano,Via Nazionale Lovaria,26956198345
Pierfrancesco,Mu,Pull & bear c/o citta fiera,ente pubblico,MUUPIR16G20P251F,Martignacco,Via Antonio Bardelli,49153814410
Filindo,Galilei,Puff store c/o arcobaleno,ente pubblico,GALFID74W22X133X,Basiliano,Via Corecian,37424287503
Denisio,Fiammengo,Prontotaxi c/o citta fiera,ente pubblico,FIGDEI20H27A409N,Martignacco,Via Antonio Bardelli,82078412023
Idino,Felline,Profession home c/o citta fiera,ente pubblico,FEIIDD86Y39B381J,Martignacco,Via Antonio Bardelli,60895248266
Babilo,Mirza,Prix,ente pubblico,MIABAB47Z29T983F,Codroipo,Via Circonvallazione Ovest,04607465047
Aldemo,Pio,Prix,ente pubblico,PIOALO86N22Y621H,Udine,Via Giacomo Leopardi,70913700399
Silvio,Caiaffa,Prix,ente pubblico,CAASII92C35D096Y,Villa santina,Via Cesare Battisti,90603160467
Angelico,Caus,Primigi c/o citta fiera,ente pubblico,CAAANG31T24O113X,Martignacco,Via Antonio Bardelli,15238445714
Oscare,Diakite,Primadonna c/o tiare shopping,ente pubblico,DIAOSE44D23Y853Q,Villesse,Localita Maranuz,38563203438
